food_category,food_name,Alpha Tocopherol_Finland,Alpha Tocopherol_France,Alpha Tocopherol_Germany,Alpha Tocopherol_Italy,Alpha Tocopherol_Netherlands,Alpha Tocopherol_Sweden,Alpha Tocopherol_United Kingdom,Alpha Tocopherol_EU_avg,Calcium_Finland,Calcium_France,Calcium_Germany,Calcium_Italy,Calcium_Netherlands,Calcium_Sweden,Calcium_United Kingdom,Calcium_EU_avg,Copper_Finland,Copper_France,Copper_Germany,Copper_Italy,Copper_Netherlands,Copper_Sweden,Copper_United Kingdom,Copper_EU_avg,Iron_Finland,Iron_France,Iron_Germany,Iron_Italy,Iron_Netherlands,Iron_Sweden,Iron_United Kingdom,Iron_EU_avg,Magnesium_Finland,Magnesium_France,Magnesium_Germany,Magnesium_Italy,Magnesium_Netherlands,Magnesium_Sweden,Magnesium_United Kingdom,Magnesium_EU_avg,Niacin Equivalent_Finland,Niacin Equivalent_France,Niacin Equivalent_Germany,Niacin Equivalent_Italy,Niacin Equivalent_Netherlands,Niacin Equivalent_Sweden,Niacin Equivalent_United Kingdom,Niacin Equivalent_EU_avg,Phosphorus_Finland,Phosphorus_France,Phosphorus_Germany,Phosphorus_Italy,Phosphorus_Netherlands,Phosphorus_Sweden,Phosphorus_United Kingdom,Phosphorus_EU_avg,Potassium_Finland,Potassium_France,Potassium_Germany,Potassium_Italy,Potassium_Netherlands,Potassium_Sweden,Potassium_United Kingdom,Potassium_EU_avg,Riboflavin_Finland,Riboflavin_France,Riboflavin_Germany,Riboflavin_Italy,Riboflavin_Netherlands,Riboflavin_Sweden,Riboflavin_United Kingdom,Riboflavin_EU_avg,Selenium_Finland,Selenium_France,Selenium_Germany,Selenium_Italy,Selenium_Netherlands,Selenium_Sweden,Selenium_United Kingdom,Selenium_EU_avg,Thiamine_Finland,Thiamine_France,Thiamine_Germany,Thiamine_Italy,Thiamine_Netherlands,Thiamine_Sweden,Thiamine_United Kingdom,Thiamine_EU_avg,Vitamin B12_Finland,Vitamin B12_France,Vitamin B12_Germany,Vitamin B12_Italy,Vitamin B12_Netherlands,Vitamin B12_Sweden,Vitamin B12_United Kingdom,Vitamin B12_EU_avg,Vitamin B6_Finland,Vitamin B6_France,Vitamin B6_Germany,Vitamin B6_Italy,Vitamin B6_Netherlands,Vitamin B6_Sweden,Vitamin B6_United Kingdom,Vitamin B6_EU_avg,Vitamin E_Finland,Vitamin E_France,Vitamin E_Germany,Vitamin E_Italy,Vitamin E_Netherlands,Vitamin E_Sweden,Vitamin E_United Kingdom,Vitamin E_EU_avg,Vitamin K_Finland,Vitamin K_France,Vitamin K_Germany,Vitamin K_Italy,Vitamin K_Netherlands,Vitamin K_Sweden,Vitamin K_United Kingdom,Vitamin K_EU_avg,Zinc_Finland,Zinc_France,Zinc_Germany,Zinc_Italy,Zinc_Netherlands,Zinc_Sweden,Zinc_United Kingdom,Zinc_EU_avg
Alcoholic beverages,Egg liqueur,85.184,85.515,85.515,70.815,161.041,85.184,161.041,104.89928571428572,14.0,14.0,14.0,14.0,20.0,14.0,20.0,15.714285714285714,0.019,0.03,0.03,0.03,0.09,0.019,0.09,0.044,0.7,0.7,0.7,,0.8,0.7,0.8,0.7333333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.455,1.455,1.455,1.455,1.4,1.455,1.4,1.4392857142857145,50.0,50.0,50.0,50.0,81.0,50.0,81.0,58.85714285714285,14.0,14.0,14.0,,52.0,14.0,52.0,26.666666666666668,0.17,0.17,0.17,0.17,0.13,0.17,0.13,0.1585714285714285,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.07,0.07,0.07,0.07,0.02,0.07,0.02,0.0557142857142857,0.5,0.5,0.5,0.5,0.53,0.5,0.53,0.5085714285714287,0.085,0.085,0.085,0.085,0.031,0.085,0.031,0.0695714285714285,,0.535,0.535,0.535,1.1,,1.1,0.761,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.15,0.47,0.47,0.47,0.47,0.15,0.47,0.3785714285714285
Alcoholic beverages,Fruit liqueur,0.0,8.173,8.173,8.173,0.02,0.0,0.02,3.508428571428571,,2.0,2.0,2.0,,,,2.0,,0.019,0.019,0.019,0.02,,0.02,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,,,1.0,,0.001,0.001,0.001,,,,0.001,,3.0,3.0,3.0,,,,3.0,,2.0,2.0,2.0,,,,2.0,,0.001,0.001,0.001,,,,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0.001,0.001,,,,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0.001,0.001,,,,0.001,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.15,0.15,0.15,,,,0.15
Alcoholic beverages,Gin,0.0,0.034,0.054,6.04,0.0,0.0,,1.0213333333333334,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.004,0.004,0.02,,,,0.0093333333333333,,0.03,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.01,,,,0.01,,,,4.0,,,,4.0,,,,2.0,,,,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.01,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.05,,,,,0.05
Alcoholic beverages,Herb liqueur,0.269,6.03,4.057,6.03,0.02,0.269,0.02,2.385,,2.0,,2.0,,,,2.0,0.019,,0.022,,0.02,0.019,0.02,0.02,0.1,,,,,0.1,,0.1,,,1.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,,,3.0,,4.0,,4.0,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.035,0.03,,0.15,,0.079
Alcoholic beverages,Ice wine,148.933,148.933,148.933,148.933,148.933,148.933,148.933,148.933,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0119999999999999,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999
Alcoholic beverages,Lager beer,53.479,70.007,102.101,70.007,53.479,53.479,71.153,67.67214285714286,6.5,4.5,4.0,4.5,6.5,6.5,5.0,5.357142857142857,0.005,0.037,0.01,0.037,0.005,0.005,0.01,0.0155714285714285,0.03,0.03,0.012,0.03,0.03,0.03,0.012,0.0248571428571428,7.5,7.1,10.0,7.1,7.5,7.5,7.0,7.671428571428572,0.367,0.953,0.953,0.953,0.367,0.367,1.0,0.7085714285714284,9.0,19.8,32.0,19.8,9.0,9.0,19.0,16.8,30.0,37.5,55.0,37.5,30.0,30.0,39.0,37.0,0.03,0.024,0.033,0.024,0.03,0.03,0.04,0.0301428571428571,0.12,0.9,0.12,0.9,0.12,0.12,0.12,0.3428571428571429,,0.006,0.003,0.006,,,0.003,0.0045,0.02,0.05,,0.05,0.02,0.02,,0.032,0.04,0.048,0.062,0.048,0.04,0.04,0.06,0.0482857142857142,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.009,0.028,0.009,0.007,0.007,0.028,0.0135714285714285
Alcoholic beverages,Low-malt beers,89.163,89.163,89.163,89.163,89.163,89.163,89.163,89.163,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.004,1.004,1.004,1.004,1.004,1.004,1.004,1.0039999999999998,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Alcoholic beverages,Madeira,120.714,104.77,104.77,104.77,110.75,120.714,110.75,111.03399999999998,8.8,3.0,3.0,3.0,,8.8,,5.32,0.004,0.1,0.1,0.1,0.13,0.004,0.13,0.0811428571428571,0.7,0.3,0.3,0.3,0.4,0.7,0.4,0.4428571428571429,8.6,11.0,11.0,11.0,10.0,8.6,10.0,10.028571428571428,0.1,0.08,0.08,0.08,0.08,0.1,0.08,0.0857142857142857,9.4,,,,,9.4,,9.4,93.0,90.0,90.0,90.0,100.0,93.0,100.0,93.71428571428572,,0.01,0.01,0.01,,,,0.01,0.1,0.1,0.1,0.1,,0.1,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,,0.01,,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.27,0.27,0.27,0.14,0.1,0.14,0.1842857142857143
Alcoholic beverages,Mixed beer drinks,51.872,51.872,51.872,51.872,51.872,51.872,51.872,51.87200000000001,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,,,,,,,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0249999999999999,,0.005,0.005,0.005,0.005,,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Alcoholic beverages,Noble rot wine,148.933,148.933,148.933,148.933,148.933,148.933,148.933,148.933,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0119999999999999,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999
Alcoholic beverages,Port,120.714,121.927,103.981,124.62,124.83,120.714,124.83,120.23085714285716,8.8,8.4,7.0,4.0,4.0,8.8,4.0,6.428571428571429,0.004,0.89,0.25,0.1,0.1,0.004,0.1,0.2068571428571429,0.7,0.6,0.39,0.4,0.4,0.7,0.4,0.5128571428571428,8.6,11.0,9.0,11.0,11.0,8.6,11.0,10.028571428571428,0.1,0.06,0.05,0.1,0.1,0.1,0.1,0.0871428571428571,9.4,11.3,12.0,12.0,12.0,9.4,12.0,11.157142857142858,93.0,89.5,75.0,97.0,97.0,93.0,97.0,91.64285714285714,,0.01,0.01,0.01,0.01,,0.01,0.01,0.1,0.03,0.03,,,0.1,,0.065,,0.007,0.001,,,,,0.004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.27,,0.21,0.1,0.21,0.1733333333333333
Alcoholic beverages,Raisin wine,120.827,120.827,120.827,120.827,120.827,120.827,120.827,120.827,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.799999999999999,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7000000000000001,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999
Alcoholic beverages,Red or rosé sparkling wine,99.094,99.094,99.094,99.094,99.094,99.094,99.094,99.09399999999998,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0219999999999999,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039
Alcoholic beverages,Rum,0.013,7.548,7.256,7.53,0.103,0.013,101.82,17.754714285714286,,,,,,,27.0,27.0,,0.05,0.068,0.05,0.07,,0.02,0.0516,,0.12,0.12,0.1,,,0.4,0.185,,,,,,,5.0,5.0,0.013,0.3,,0.3,0.013,0.013,0.5,0.1898333333333333,,5.0,5.0,5.0,,,27.0,10.5,,2.0,2.0,2.0,,,41.0,11.75,,,,,,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008,0.008,0.01,,,0.01,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.01,0.01,,,,,,,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07,0.06,0.07,0.02,,0.3,0.104
Alcoholic beverages,Shandy,51.872,36.67,51.872,36.67,12.546,51.872,20.55,37.436,12.0,2.75,12.0,2.75,2.0,12.0,8.0,7.357142857142857,0.028,0.02,0.028,0.02,,0.028,,0.0248,0.227,0.015,0.227,0.015,,0.227,,0.1422,5.0,4.6,5.0,4.6,1.0,5.0,1.0,3.742857142857143,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,15.0,9.9,15.0,9.9,3.0,15.0,5.0,10.4,19.0,18.8,19.0,18.8,6.0,19.0,6.0,15.228571428571428,0.015,0.012,0.015,0.012,,0.015,,0.0137999999999999,,1.2,,1.2,,,,1.2,0.002,0.003,0.002,0.003,,0.002,,0.0024,0.1,0.02,0.1,0.02,,0.1,,0.068,0.025,0.02,0.025,0.02,0.006,0.025,0.01,0.0187142857142857,,,0.005,,,,,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.01,,0.03,,0.022
Alcoholic beverages,Sherry,120.714,121.407,88.749,92.57,87.69,172.524,92.61,110.89485714285716,8.8,8.4,7.0,8.0,8.0,8.0,8.0,8.028571428571428,0.004,0.33,0.03,0.04,0.02,0.004,0.04,0.0668571428571428,0.7,0.6,0.39,0.4,0.5,2.4,0.4,0.7700000000000001,8.6,11.0,13.0,5.0,8.0,10.0,5.0,8.657142857142857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,9.4,11.3,11.0,24.0,7.0,37.0,24.0,17.67142857142857,93.0,89.5,57.0,55.0,64.0,115.0,55.0,75.5,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.03,,,,,,0.065,,0.007,0.001,,,,,0.004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.01,0.008,0.02,0.02,0.01,0.02,0.014,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.21,,0.04,,0.04,0.1079999999999999
Alcoholic beverages,Spirits made from stone fruits,8.169,8.039,8.039,46.121,8.169,8.169,8.039,13.534999999999998,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.4285714285714284,0.019,0.035,0.035,0.02,0.019,0.019,0.035,0.026,,,,0.1,,,,0.1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.001,0.001,0.001,,,0.001,0.001,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.571428571428572,2.0,2.0,2.0,34.0,2.0,2.0,2.0,6.571428571428571,,0.001,0.001,,,,0.001,0.001,,,,,,,,,,0.001,0.001,,,,0.001,0.001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.001,0.001,,,,0.001,0.001,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,0.15,0.15,,0.15
Alcoholic beverages,Stout beer,78.641,78.641,78.641,87.31,87.401,78.641,87.401,82.38228571428571,8.0,8.0,8.0,4.0,4.0,8.0,4.0,6.285714285714286,0.08,0.08,0.08,,0.08,0.08,0.08,0.08,0.05,0.05,0.05,0.2,0.2,0.05,0.2,0.1142857142857143,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.46,0.46,0.46,1.0,1.0,0.46,1.0,0.6914285714285714,17.0,17.0,17.0,26.0,26.0,17.0,26.0,20.857142857142858,45.0,45.0,45.0,48.0,48.0,45.0,48.0,46.285714285714285,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.1,0.1,0.1,,0.1,0.1,0.1,0.0999999999999999,0.01,0.01,0.01,0.08,0.08,0.01,0.08,0.04,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,,0.01,0.01,0.01,0.01
Alcoholic beverages,Tequila and similar spirits,8.039,2.021,8.039,2.021,2.021,8.039,8.039,5.459857142857143,2.0,,2.0,,,2.0,2.0,2.0,0.035,,0.035,,,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,1.0,1.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.0,,3.0,,,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.001,,0.001,,,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,,0.001,,,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,,0.001,,,0.001,0.001,0.001,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,,0.02,0.02,,,0.02
Alcoholic beverages,Vermouth,120.714,73.135,59.49,52.535,37.48,120.714,53.41,73.92542857142858,8.8,8.8,7.0,8.8,6.0,8.8,7.0,7.885714285714286,0.004,0.16,0.06,0.16,0.01,0.004,0.03,0.0611428571428571,0.7,0.6,0.34,,0.4,0.7,0.3,0.5066666666666667,8.6,7.0,5.0,7.0,6.0,8.6,6.0,6.885714285714286,0.1,0.04,0.04,0.04,0.04,0.1,0.04,0.0571428571428571,9.4,6.5,7.0,6.5,7.0,9.4,6.0,7.399999999999999,93.0,50.0,40.0,30.0,18.0,93.0,34.0,51.142857142857146,,,0.001,,,,,0.001,0.1,,0.075,,,0.1,,0.0916666666666666,,,0.001,,,,,0.001,0.0,,0.0,,0.0,0.0,0.0,0.0,0.01,0.005,0.008,0.005,,0.01,0.01,0.008,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.04,0.03,0.03,0.1,0.03,0.0514285714285714
Alcoholic beverages,Vodka and vodka-like spirits,,6.54,6.036,6.34,6.017,,101.82,25.3506,,0.13,,,,,27.0,13.565,,0.05,0.01,0.01,0.001,,0.02,0.0182,,0.04,0.01,0.01,,,0.4,0.115,,,,,,,5.0,5.0,,0.3,,0.3,,,0.5,0.3666666666666667,,5.0,5.0,5.0,5.0,,27.0,9.4,,1.0,1.0,1.0,1.0,,41.0,9.0,,0.01,0.007,0.01,0.007,,0.03,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.005,0.01,0.005,,0.01,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.01,0.01,,,,,,,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.004,,0.004,,0.3,0.1026666666666666
Alcoholic beverages,Wheat beer,46.066,46.066,46.066,46.066,46.066,46.066,46.066,46.066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.924,0.924,0.924,0.924,0.924,0.924,0.924,0.9240000000000002,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Alcoholic beverages,Whisky,0.05,8.298,10.12,0.175,5.08,0.05,,3.9621666666666666,,0.73,2.0,,2.0,,,1.5766666666666669,,0.045,0.02,0.045,0.02,,,0.0325,,0.05,0.03,,,,,0.04,,0.11,,0.11,,,,0.11,0.05,0.03,,,0.05,0.05,,0.045,,5.0,5.0,,,,,5.0,,2.3,3.0,,3.0,,,2.766666666666667,,0.003,,,,,,0.003,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.01,,,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.02,0.07,0.02,0.01,,,0.03
Alcoholic beverages,"Wine, red",119.01,139.538,118.133,90.61,100.82,133.35,142.21,120.52442857142856,7.8,6.36,9.0,6.36,8.0,7.0,7.0,7.359999999999999,0.01,0.01,0.08,0.01,0.02,0.01,0.06,0.0285714285714285,0.8,0.9,0.85,1.0,0.6,1.1,0.9,0.8785714285714287,,8.95,9.0,8.95,10.0,,11.0,9.58,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1142857142857142,10.0,13.0,10.0,13.0,12.0,15.0,13.0,12.285714285714286,100.0,110.0,89.0,61.0,70.0,110.0,110.0,92.85714285714286,0.03,0.026,,,0.02,0.02,0.02,0.0232,0.1,0.1,0.075,0.1,,0.1,,0.095,0.01,0.002,,,,,,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.02,0.03,0.03,0.02,0.03,0.0314285714285714,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.083,0.16,0.05,0.1,0.1,0.1075714285714285
Alcoholic beverages,"Wine, rosé",,116.864,99.094,101.15,101.15,,101.15,103.8816,,10.0,12.0,12.0,12.0,,12.0,11.6,,0.036,0.019,0.02,0.02,,0.02,0.023,,0.66,0.926,1.0,1.0,,1.0,0.9172,,8.5,7.0,7.0,7.0,,7.0,7.3,,0.074,0.068,0.1,0.1,,0.1,0.0884,,10.5,6.0,6.0,6.0,,6.0,6.9,,87.0,73.0,75.0,75.0,,75.0,77.0,,0.016,0.01,0.01,0.01,,0.01,0.0112,,0.1,0.2,,,,,0.15,,0.004,0.01,,,,,0.007,,0.01,,,,,,0.01,,0.024,0.022,0.02,0.02,,0.02,0.0212,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.05,0.039,,,,,0.0445
